,FCLTY_NM,ITEM_NM,TROBL_TY_NM,COURSE_PRC,COURSE_NM,COURSE_NO,CTPRVN_NM,SIGNGU_NM
2232,글로벌태권스쿨,태권도,0.0,110000.0,태권도,6640018,서울,관악구
2233,글로벌태권스쿨,태권도,0.0,110000.0,태권도,6640019,서울,관악구
2236,여름발달센터,줄넘기,0.0,110000.0,줄넘기 강좌,6650015,경기,화성시
2240,힘찬태권도장,태권도,0.0,110000.0,태권도,5717014,경남,김해시
2249,비젼태권도,태권도,0.0,110000.0,태권도,3551014,대전,동구
2260,경희대태권쏭태권도장,태권도,0.0,110000.0,경희대태권쏭,6129017,경기,김포시
2264,궁동탁구클럽,탁구,0.0,110000.0,생활체육 탁구교실(기초입문반)o,867002,서울,구로구
2266,전주 한스클라이밍센터,기타종목,0.0,110000.0,스포츠클라이밍,331703,전북,전주시
2267,헐크짐,헬스,0.0,110000.0,장애인 헬스,4929014,전남,광양시
2277,주안스포츠문화센터,헬스,0.0,22000.0,정기헬스 관외 성인,5867032,인천,미추홀구
2278,주안스포츠문화센터,헬스,0.0,20000.0,정기헬스 관내 성인,5895016,인천,미추홀구
2282,시립문래청소년센터,헬스,0.0,27250.0,"헬스(월-금,1일 1회이용)",1514001,서울,영등포구
2292,두류테니스장,테니스,0.0,200000.0,2023년 장애인휄체어테니스강습,685002,대구,달서구
2294,코끼리아동청소년발달센터구로,기타종목,0.0,110000.0,특수체육 및 심리운동,7389050,서울,구로구
2295,용인대오학복싱체육관,복싱,0.0,120000.0,즐거운 복싱 2,4305014,경기,여주시
2299,온누리태권도,태권도,0.0,110000.0,태권도,4595014,대전,서구
2303,제이케이JK 태권도,태권도,0.0,110000.0,태권도-신체활동,6267018,부산,금정구
2309,아이짐플,기타종목,0.0,240000.0,특수체육,5492014,서울,서초구
2313,아이짐플,기타종목,0.0,110000.0,감각운동(특수체육),6889022,서울,서초구
2323,찬스아이수영장 상동분원,수영,0.0,110000.0,어린이 수영 레슨,4306014,경남,거제시
2324,이끌림아동발달센터,기타종목,0.0,110000.0,몸놀이대근육운동,4422015,서울,도봉구
2328,소나무향기태권도,태권도,0.0,130000.0,태권도,5089015,대전,유성구
2329,소나무향기태권도,태권도,0.0,110000.0,태권도,5089014,대전,유성구
2331,제일태권도,태권도,0.0,110000.0,태권도,4469017,경북,칠곡군
2333,피우다아이발달연구소순천점,기타종목,0.0,110000.0,"특수체육, 줄넘기",3733015,전남,순천시
2335,피우다아이발달연구소순천점,태권도,0.0,110000.0,특수 태권도,5383014,전남,순천시
2338,피우다아이발달연구소순천점,줄넘기,0.0,110000.0,특수줄넘기,5867031,전남,순천시
2356,라이온태권도체육관,태권도,0.0,110000.0,태권도를 통한 심신수양,3764075,전북,김제시
2366,사단법인해운대구스포츠클럽,헬스,0.0,44000.0,헬스,69002,부산,해운대구
2367,한국행복나눔복지회,기타종목,0.0,110000.0,뉴스포츠 1,2748001,울산,울주군
2368,한국행복나눔복지회,기타종목,0.0,110000.0,뉴스포츠 2,2748002,울산,울주군
2369,한국행복나눔복지회,기타종목,0.0,110000.0,뉴스포츠4,2748004,울산,울주군
2370,한국행복나눔복지회,기타종목,0.0,110000.0,뉴스포츠5,2748005,울산,울주군
2371,한국행복나눔복지회,기타종목,0.0,110000.0,특수체육 6,4641014,울산,울주군
2372,한국행복나눔복지회,기타종목,0.0,110000.0,특수체육 7,4641015,울산,울주군
2426,바로새김태권도장,태권도,0.0,110000.0,태권도수업,5316014,경북,구미시
2428,라이온경찰합기도,합기도,0.0,110000.0,라이온경찰합기도,4254014,인천,부평구
2429,쉼필라테스요가,요가,0.0,110000.0,요가,5731019,경기,안산시
2433,필라테스 더 빌리브,필라테스,0.0,110000.0,필라테스,7366017,서울,노원구
2436,양천구시설관리공단신월문화체육센터,수영,0.0,24600.0,"화,목,토 오전7시 수영",6590019,서울,양천구
2437,짐스아동발달센터목동,기타종목,0.0,110000.0,특수체육 및 심리운동,3765111,서울,양천구
2447,mnt태권도 스포츠센터,태권도,0.0,160000.0,태권도,3843022,서울,양천구
2448,mnt태권도 스포츠센터,태권도,0.0,110000.0,태권도,5093014,서울,양천구
2451,mnt태권도 스포츠센터,태권도,0.0,140000.0,태권도,3843021,서울,양천구
2467,정무태권도장,태권도,0.0,110000.0,정무태권도장,2563003,경기,시흥시
2470,국가대표 명학태권도장,태권도,0.0,80000.0,국가대표 명학태권도장,15985,경기,안양시
2475,경성태권도,태권도,0.0,110000.0,태권도,3997014,대전,서구
2479,한국태권도장,태권도,0.0,110000.0,태권도,5474021,경북,구미시
2485,아이스타복싱클럽,복싱,0.0,110000.0,주1회,5209014,충남,천안시
2495,신화휘트니스센터,헬스,0.0,110000.0,신화휘트니스센터,5605014,강원,강릉시
2500,큐당구장,기타종목,0.0,110000.0,당구교실,6767017,경기,양주시
2501,S맞춤운동센터,헬스,0.0,110000.0,1:1 맞춤 재활운동(50분),4178014,경기,부천시
2507,미스터큐당구장,기타종목,0.0,85000.0,대대초급반,87089,전북,익산시
2508,미스터큐당구장,기타종목,0.0,90000.0,대대중급반,87090,전북,익산시
2523,미스터큐당구장,기타종목,0.0,95000.0,당구강좌,344016,전북,익산시
2538,미스터큐당구장,기타종목,0.0,110000.0,당구강좌,3765052,전북,익산시
2547,이로움필라테스,필라테스,0.0,110000.0,재활필라테스&amp;운동,3130014,서울,중랑구
2557,YM복싱클럽,복싱,0.0,110000.0,체력단련&amp;다이어트 복싱,7136014,서울,강동구
2559,단다요가,요가,0.0,110000.0,아동 50분 요가 수업,5985014,충남,천안시
2566,킨더윌언어심리전문센터,기타종목,0.0,110000.0,"감각통합, 심리운동",331700,서울,노원구
2567,킨더윌언어심리전문센터,기타종목,0.0,110000.0,"감각통합, 심리운동",7010014,서울,노원구
2571,금천장애인종합복지관,기타종목,0.0,40000.0,2023년 재활체력증진,264003,서울,금천구
2574,금천장애인종합복지관,기타종목,0.0,10000.0,2023년 스포츠클럽,331668,서울,금천구
2587,금천장애인종합복지관,기타종목,0.0,20000.0,2023년 재활체력증진(7월),2599008,서울,금천구
2589,금천장애인종합복지관,기타종목,0.0,10000.0,2023년 재활체력증진(9월),2772008,서울,금천구
2597,금천장애인종합복지관,기타종목,0.0,40000.0,2024년 스포츠클럽(중장년),5507014,서울,금천구
2598,금천장애인종합복지관,기타종목,0.0,40000.0,2024년 스포츠클럽(휠체어),5508014,서울,금천구
2599,금천장애인종합복지관,기타종목,0.0,40000.0,2024년 재활체력증진,5506014,서울,금천구
2620,금천구청금나래문화체육센터,헬스,0.0,24000.0,헬스,52029,서울,금천구
2626,금천구민문화체육센터,헬스,0.0,21000.0,헬스,79129,서울,금천구
2631,금천구민문화체육센터,수영,0.0,31000.0,월자유수영[2부],2424001,서울,금천구
2633,금천구민문화체육센터,수영,0.0,31000.0,월자유수영[3부],2451007,서울,금천구
2637,금천구민문화체육센터,수영,0.0,31000.0,월자유수영[1부],2599007,서울,금천구
2638,금천구민문화체육센터,헬스,0.0,42000.0,헬스 증증장애 보호자 1인,6746014,서울,금천구
2642,금천구민문화체육센터,골프,0.0,35000.0,골프[자유이용],2599003,서울,금천구
2652,금천구민문화체육센터,기타종목,0.0,120000.0,기구필라테스(재활),7214014,서울,금천구
2656,위너스스포츠센터,볼링,0.0,95000.0,볼링,435004,서울,금천구
2667,위너스스포츠센터,볼링,0.0,110000.0,볼링,4105018,서울,금천구
2677,비대면 콰트,필라테스,0.0,39800.0,"콰트 전강의(필라테스, 스트레칭, 유산소, 발레 등)",6983019,서울,서초구
2680,금천검도관,검도,0.0,110000.0,검도 교실,1337003,서울,금천구
2682,금천검도관,검도,0.0,110000.0,검도 교실,1337002,서울,금천구
2687,금천검도관,검도,0.0,110000.0,검도 교실,3764032,서울,금천구
2702,화랑체육관,태권도,0.0,110000.0,태권도줄넘기,3440014,서울,금천구
2707,하늘체육관,태권도,0.0,110000.0,태권도,4886014,서울,금천구
2711,경희대 석사 현대 태권도,태권도,0.0,160000.0,태권도 수업,4940022,서울,관악구
2712,경희대 석사 현대 태권도,태권도,0.0,110000.0,태권도 수업,5012015,서울,관악구
2722,금강태권도,태권도,0.0,150000.0,태권도,3663015,서울,관악구
2725,코끼리아동청소년발달센터,기타종목,0.0,85000.0,특수체육,92002,서울,금천구
2726,코끼리아동청소년발달센터,기타종목,0.0,110000.0,특수체육,1267006,서울,금천구
2732,한국체대 정진태권도,태권도,0.0,110000.0,태권도,3914016,서울,금천구
2734,현대태권도,태권도,0.0,110000.0,태권도,5026015,부산,기장군
2738,국가대표라온태권도,태권도,0.0,110000.0,태권도,6123014,경북,경산시
2744,스웨이댄스 잠실석촌호수점,댄스(줌바 등),0.0,110000.0,몸치탈출 KPOP 개인레슨 1회 (원하는곡 선택가능),5042014,서울,송파구
2745,스웨이댄스 잠실석촌호수점,무용(발레 등),0.0,110000.0,몸치탈출 KPOP 댄스 소그룹,5073014,서울,송파구
2748,스웨이댄스 잠실석촌호수점,필라테스,0.0,110000.0,체형교정 매트 필라테스,5073020,서울,송파구
2750,스웨이댄스 잠실석촌호수점,요가,0.0,110000.0,힐링요가 클래스 개인레슨,5073017,서울,송파구
2754,스웨이댄스 잠실석촌호수점,기타종목,0.0,110000.0,신체를 이용한 연극놀이,5073018,서울,송파구
2757,스웨이댄스 잠실석촌호수점,에어로빅,0.0,110000.0,다이어트 줌바댄스,5073019,서울,송파구
2758,스웨이댄스 잠실석촌호수점,무용(발레 등),0.0,110000.0,스트레칭 발레핏 클래스,5073015,서울,송파구
2762,어울림운동발달센터,종합체육시설,0.0,110000.0,심리운동 (2회권),7389334,서울,강남구
2763,와이디짐,헬스,0.0,110000.0,1개월회원권+PT,58294,제주,제주시
2764,천부경명상센터,요가,0.0,95000.0,건강체조교실,331591,경남,통영시
2766,서울특별시립강남주민편익시설,수영,0.0,80000.0,수영,39005,서울,강남구
2767,서울특별시립강남주민편익시설,수영,0.0,80000.0,수영,39006,서울,강남구
2769,서울특별시립강남주민편익시설,수영,0.0,53000.0,아쿠아로빅,5265014,서울,강남구
2771,서울특별시립강남주민편익시설,수영,0.0,80000.0,수영,2772002,서울,강남구
2772,서울특별시립강남주민편익시설,수영,0.0,61000.0,수영,2906015,서울,강남구
2773,서울특별시립강남주민편익시설,댄스(줌바 등),0.0,61000.0,라인댄스,348008,서울,강남구
2774,서울특별시립강남주민편익시설,헬스,0.0,69000.0,헬스,39004,서울,강남구
2780,서울특별시립강남주민편익시설,수영,0.0,52000.0,수영,7125014,서울,강남구
2781,서울특별시립강남주민편익시설,수영,0.0,61000.0,수영,7132014,서울,강남구
2791,사제주해녀문화연구원,기타종목,0.0,110000.0,S.C.U.B.A. with Photos,58172,제주,제주시
2801,송재호태권스쿨,태권도,0.0,110000.0,태권도MMA킥복싱 개인pt,2590030,경기,성남시
2812,대치통합발달심리센터,기타종목,0.0,80000.0,심리운동,101,서울,강남구
2813,대치통합발달심리센터,기타종목,1.0,80000.0,수중운동,262,서울,강남구
2814,대치통합발달심리센터,수영,0.0,220000.0,수중재활,51586,서울,강남구
2816,대치통합발달심리센터,기타종목,1.0,110000.0,특수체육,261,서울,강남구
2833,대치통합발달심리센터,기타종목,0.0,110000.0,수중운동,331044,서울,강남구
2866,동삭언어심리연구소,기타종목,0.0,110000.0,특수체육,51965,경기,평택시
2873,이야기나무언어심리발달센터,기타종목,0.0,110000.0,심리운동 및  감각통합,5945014,대구,달성군
2878,웰니스발달체육센터,롤러인라인,0.0,110000.0,체육,4288014,경남,창원시
2888,탑라볼링센타,볼링,0.0,85000.0,볼링,216289,인천,중구
2892,탑라볼링센타,볼링,0.0,95000.0,볼링,331487,인천,중구
2895,탑라볼링센타,볼링,0.0,95000.0,볼링,1081002,인천,중구
2907,탑라볼링센타,볼링,0.0,110000.0,볼링,4318014,인천,중구
2918,코리아빌리어드클럽,기타종목,0.0,110000.0,당구,6166016,전남,여수시
2927,한국스피닝협회주,헬스,0.0,90000.0,헬스,54025,인천,계양구
2930,한국스피닝협회주,기타종목,0.0,110000.0,스피닝,3663014,인천,계양구
2936,마포장애인종합복지관,골프,0.0,110000.0,골프아카데미,5598014,서울,마포구
2944,인천장애인국민체육센터,헬스,0.0,20000.0,헬스(장애인-성인),35002,인천,연수구
2945,인천장애인국민체육센터,수영,0.0,23000.0,자유수영(장애인-성인),56012,인천,연수구
2955,인천장애인국민체육센터,수영,0.0,60000.0,장애인 성인 수영강습(화목),216083,인천,연수구
2956,인천장애인국민체육센터,수영,0.0,80000.0,장애인 성인 수영강습(월수금),216084,인천,연수구
2957,인천장애인국민체육센터,수영,0.0,23000.0,자유수영(중증-보호자),216095,인천,연수구
2980,인천장애인체육관,탁구,0.0,20000.0,"탁구 초급반, 중급반",504,인천,연수구
2982,인천장애인국민체육센터,탁구,0.0,20000.0,탁구강습(장애인-성인),1994001,인천,연수구
2985,인천장애인국민체육센터,수영,0.0,80000.0,장애인 청소년/아동 수영강습(월수금),216085,인천,연수구
2986,인천장애인국민체육센터,수영,0.0,60000.0,장애인 청소년/아동 수영강습(화목),216086,인천,연수구
2988,인천장애인국민체육센터,배드민턴,0.0,14000.0,배드민턴강습(장애인-성인),2365004,인천,연수구
2989,인천장애인국민체육센터,수영,0.0,18000.0,자유수영(장애인-어린이),31995,인천,연수구
2993,인천장애인체육관,탁구,0.0,20000.0,탁구 초급반 중급반,7087014,인천,연수구
3025,용인대삼성태권도장,태권도,0.0,110000.0,태권도,5174014,충북,음성군
3034,관교용인대태권도장,태권도,0.0,110000.0,태권도,1696001,인천,미추홀구
3040,인천대도화태권도체육관,태권도,0.0,110000.0,태권도,4556015,인천,미추홀구
3042,21세기체대태권스쿨,태권도,0.0,110000.0,21세기체대태권스쿨,4417014,인천,미추홀구
3044,민용기태권스쿨,태권도,0.0,85000.0,민용기태권스쿨,199013,인천,미추홀구
3045,용인대호랑이태권도,태권도,0.0,110000.0,체대호랑이태권도장,6314015,인천,미추홀구
3049,경희대 석사 태권도,태권도,0.0,110000.0,경희대 석사 태권도,4990015,인천,미추홀구
3053,국가대표태권도장,태권도,0.0,110000.0,태권도,5185014,인천,중구
3054,네오짐,기타종목,0.0,95000.0,운동재활,331417,경기,고양시
3057,네오짐,기타종목,0.0,95000.0,운동재활,897002,경기,고양시
